Year,PoliceDistrict,Week_Number,Year_Week_Number,NoOfCrimes
2014,NORTHERN,1,2014_1,24
2014,NORTHERN,2,2014_2,17
2014,NORTHERN,3,2014_3,16
2014,NORTHERN,4,2014_4,9
2014,NORTHERN,5,2014_5,12
2014,NORTHERN,6,2014_6,16
2014,NORTHERN,7,2014_7,11
2014,NORTHERN,8,2014_8,16
2014,NORTHERN,9,2014_9,20
2014,NORTHERN,10,2014_10,20
2014,NORTHERN,11,2014_11,23
2014,NORTHERN,12,2014_12,19
2014,NORTHERN,13,2014_13,20
2014,NORTHERN,14,2014_14,25
2014,NORTHERN,15,2014_15,21
2014,NORTHERN,16,2014_16,15
2014,NORTHERN,17,2014_17,30
2014,NORTHERN,18,2014_18,20
2014,NORTHERN,19,2014_19,21
2014,NORTHERN,20,2014_20,24
2014,NORTHERN,21,2014_21,20
2014,NORTHERN,22,2014_22,18
2014,NORTHERN,23,2014_23,23
2014,NORTHERN,24,2014_24,22
2014,NORTHERN,25,2014_25,17
2014,NORTHERN,26,2014_26,19
2014,NORTHERN,27,2014_27,24
2014,NORTHERN,28,2014_28,23
2014,NORTHERN,29,2014_29,15
2014,NORTHERN,30,2014_30,25
2014,NORTHERN,31,2014_31,19
2014,NORTHERN,32,2014_32,22
2014,NORTHERN,33,2014_33,22
2014,NORTHERN,34,2014_34,14
2014,NORTHERN,35,2014_35,15
2014,NORTHERN,36,2014_36,18
2014,NORTHERN,37,2014_37,16
2014,NORTHERN,38,2014_38,23
2014,NORTHERN,39,2014_39,22
2014,NORTHERN,40,2014_40,21
2014,NORTHERN,41,2014_41,16
2014,NORTHERN,42,2014_42,22
2014,NORTHERN,43,2014_43,14
2014,NORTHERN,44,2014_44,20
2014,NORTHERN,45,2014_45,15
2014,NORTHERN,46,2014_46,26
2014,NORTHERN,47,2014_47,18
2014,NORTHERN,48,2014_48,21
2014,NORTHERN,49,2014_49,20
2014,NORTHERN,50,2014_50,14
2014,NORTHERN,51,2014_51,14
2014,NORTHERN,52,2014_52,17
2015,NORTHERN,1,2015_1,5
2015,NORTHERN,2,2015_2,11
2015,NORTHERN,3,2015_3,11
2015,NORTHERN,4,2015_4,15
2015,NORTHERN,5,2015_5,20
2015,NORTHERN,6,2015_6,22
2015,NORTHERN,7,2015_7,10
2015,NORTHERN,8,2015_8,17
2015,NORTHERN,9,2015_9,14
2015,NORTHERN,10,2015_10,9
2015,NORTHERN,11,2015_11,20
2015,NORTHERN,12,2015_12,20
2015,NORTHERN,13,2015_13,18
2015,NORTHERN,14,2015_14,23
2015,NORTHERN,15,2015_15,14
2015,NORTHERN,16,2015_16,26
2015,NORTHERN,17,2015_17,16
2015,NORTHERN,18,2015_18,14
2015,NORTHERN,19,2015_19,22
2015,NORTHERN,20,2015_20,30
2015,NORTHERN,21,2015_21,34
2015,NORTHERN,22,2015_22,21
2015,NORTHERN,23,2015_23,20
2015,NORTHERN,24,2015_24,24
2015,NORTHERN,25,2015_25,24
2015,NORTHERN,26,2015_26,25
2015,NORTHERN,27,2015_27,25
2015,NORTHERN,28,2015_28,29
2015,NORTHERN,29,2015_29,19
2015,NORTHERN,30,2015_30,25
2015,NORTHERN,31,2015_31,19
2015,NORTHERN,32,2015_32,21
2015,NORTHERN,33,2015_33,15
2015,NORTHERN,34,2015_34,16
2015,NORTHERN,35,2015_35,13
2015,NORTHERN,36,2015_36,25
2015,NORTHERN,37,2015_37,26
2015,NORTHERN,38,2015_38,31
2015,NORTHERN,39,2015_39,31
2015,NORTHERN,40,2015_40,20
2015,NORTHERN,41,2015_41,33
2015,NORTHERN,42,2015_42,24
2015,NORTHERN,43,2015_43,16
2015,NORTHERN,44,2015_44,23
2015,NORTHERN,45,2015_45,30
2015,NORTHERN,46,2015_46,13
2015,NORTHERN,47,2015_47,12
2015,NORTHERN,48,2015_48,19
2015,NORTHERN,49,2015_49,17
2015,NORTHERN,50,2015_50,27
2015,NORTHERN,51,2015_51,18
2015,NORTHERN,52,2015_52,19
2015,NORTHERN,53,2015_53,6
2016,NORTHERN,1,2016_1,16
2016,NORTHERN,2,2016_2,16
2016,NORTHERN,3,2016_3,5
2016,NORTHERN,4,2016_4,16
2016,NORTHERN,5,2016_5,19
2016,NORTHERN,6,2016_6,14
2016,NORTHERN,7,2016_7,15
2016,NORTHERN,8,2016_8,16
2016,NORTHERN,9,2016_9,14
2016,NORTHERN,10,2016_10,18
2016,NORTHERN,11,2016_11,10
2016,NORTHERN,12,2016_12,28
2016,NORTHERN,13,2016_13,14
2016,NORTHERN,14,2016_14,17
2016,NORTHERN,15,2016_15,19
2016,NORTHERN,16,2016_16,23
2016,NORTHERN,17,2016_17,17
2016,NORTHERN,18,2016_18,19
2016,NORTHERN,19,2016_19,22
2016,NORTHERN,20,2016_20,22
2016,NORTHERN,21,2016_21,25
2016,NORTHERN,22,2016_22,28
2016,NORTHERN,23,2016_23,28
2016,NORTHERN,24,2016_24,23
2016,NORTHERN,25,2016_25,23
2016,NORTHERN,26,2016_26,20
2016,NORTHERN,27,2016_27,22
2016,NORTHERN,28,2016_28,20
2016,NORTHERN,29,2016_29,24
2016,NORTHERN,30,2016_30,26
2016,NORTHERN,31,2016_31,22
2016,NORTHERN,32,2016_32,15
2016,NORTHERN,33,2016_33,20
2016,NORTHERN,34,2016_34,18
2016,NORTHERN,35,2016_35,22
2016,NORTHERN,36,2016_36,18
2016,NORTHERN,37,2016_37,26
2016,NORTHERN,38,2016_38,28
2016,NORTHERN,39,2016_39,22
2016,NORTHERN,40,2016_40,18
2016,NORTHERN,41,2016_41,22
2016,NORTHERN,42,2016_42,29
2016,NORTHERN,43,2016_43,26
2016,NORTHERN,44,2016_44,15
2016,NORTHERN,45,2016_45,18
2016,NORTHERN,46,2016_46,27
2016,NORTHERN,47,2016_47,26
2016,NORTHERN,48,2016_48,18
2016,NORTHERN,49,2016_49,22
2016,NORTHERN,50,2016_50,18
2016,NORTHERN,51,2016_51,21
2016,NORTHERN,52,2016_52,16
2017,NORTHERN,1,2017_1,25
2017,NORTHERN,2,2017_2,15
2017,NORTHERN,3,2017_3,12
2017,NORTHERN,4,2017_4,23
2017,NORTHERN,5,2017_5,31
2017,NORTHERN,6,2017_6,25
2017,NORTHERN,7,2017_7,25
2017,NORTHERN,8,2017_8,18
2017,NORTHERN,9,2017_9,12
2017,NORTHERN,10,2017_10,22
2017,NORTHERN,11,2017_11,13
2017,NORTHERN,12,2017_12,32
2017,NORTHERN,13,2017_13,20
2017,NORTHERN,14,2017_14,22
2017,NORTHERN,15,2017_15,16
2017,NORTHERN,16,2017_16,35
2017,NORTHERN,17,2017_17,19
2017,NORTHERN,18,2017_18,18
2017,NORTHERN,19,2017_19,25
2017,NORTHERN,20,2017_20,31
2017,NORTHERN,21,2017_21,30
2017,NORTHERN,22,2017_22,37
2017,NORTHERN,23,2017_23,22
2017,NORTHERN,24,2017_24,22
2017,NORTHERN,25,2017_25,33
2017,NORTHERN,26,2017_26,23
2017,NORTHERN,27,2017_27,15
2017,NORTHERN,28,2017_28,32
2017,NORTHERN,29,2017_29,26
2017,NORTHERN,30,2017_30,12
2017,NORTHERN,31,2017_31,15
2017,NORTHERN,32,2017_32,19
2017,NORTHERN,33,2017_33,16
2017,NORTHERN,34,2017_34,19
2017,NORTHERN,35,2017_35,19
2017,NORTHERN,36,2017_36,16
2017,NORTHERN,37,2017_37,25
2017,NORTHERN,38,2017_38,26
2017,NORTHERN,39,2017_39,27
2017,NORTHERN,40,2017_40,21
2017,NORTHERN,41,2017_41,19
2017,NORTHERN,42,2017_42,18
2017,NORTHERN,43,2017_43,19
2017,NORTHERN,44,2017_44,31
2017,NORTHERN,45,2017_45,17
2017,NORTHERN,46,2017_46,14
2017,NORTHERN,47,2017_47,10
2017,NORTHERN,48,2017_48,13
2017,NORTHERN,49,2017_49,18
2017,NORTHERN,50,2017_50,16
2017,NORTHERN,51,2017_51,19
2017,NORTHERN,52,2017_52,22
2018,NORTHERN,1,2018_1,17
2018,NORTHERN,2,2018_2,25
2018,NORTHERN,3,2018_3,16
2018,NORTHERN,4,2018_4,27
2018,NORTHERN,5,2018_5,13
2018,NORTHERN,6,2018_6,22
2018,NORTHERN,7,2018_7,19
2018,NORTHERN,8,2018_8,16
2018,NORTHERN,9,2018_9,19
2018,NORTHERN,10,2018_10,28
2018,NORTHERN,11,2018_11,28
2018,NORTHERN,12,2018_12,13
2018,NORTHERN,13,2018_13,26
2018,NORTHERN,14,2018_14,30
2018,NORTHERN,15,2018_15,25
2018,NORTHERN,16,2018_16,25
2018,NORTHERN,17,2018_17,25
2018,NORTHERN,18,2018_18,18
2018,NORTHERN,19,2018_19,22
2018,NORTHERN,20,2018_20,19
2018,NORTHERN,21,2018_21,15
2018,NORTHERN,22,2018_22,27
2018,NORTHERN,23,2018_23,21
2018,NORTHERN,24,2018_24,16
2018,NORTHERN,25,2018_25,14
2018,NORTHERN,26,2018_26,23
2018,NORTHERN,27,2018_27,18
2018,NORTHERN,28,2018_28,16
2018,NORTHERN,29,2018_29,21
2018,NORTHERN,30,2018_30,32
2018,NORTHERN,31,2018_31,19
2018,NORTHERN,32,2018_32,24
2018,NORTHERN,33,2018_33,18
2018,NORTHERN,34,2018_34,22
2018,NORTHERN,35,2018_35,17
2018,NORTHERN,36,2018_36,22
2018,NORTHERN,37,2018_37,18
2018,NORTHERN,38,2018_38,21
2018,NORTHERN,39,2018_39,18
2018,NORTHERN,40,2018_40,29
2018,NORTHERN,41,2018_41,17
2018,NORTHERN,42,2018_42,29
2018,NORTHERN,43,2018_43,23
2018,NORTHERN,44,2018_44,22
2018,NORTHERN,45,2018_45,18
2018,NORTHERN,46,2018_46,30
2018,NORTHERN,47,2018_47,12
2018,NORTHERN,48,2018_48,21
2018,NORTHERN,49,2018_49,20
2018,NORTHERN,50,2018_50,23
2018,NORTHERN,51,2018_51,14
2018,NORTHERN,52,2018_52,15
2019,NORTHERN,1,2019_1,27
2019,NORTHERN,2,2019_2,25
2019,NORTHERN,3,2019_3,23
2019,NORTHERN,4,2019_4,13
2019,NORTHERN,5,2019_5,24
2019,NORTHERN,6,2019_6,17
2019,NORTHERN,7,2019_7,10
2019,NORTHERN,8,2019_8,14
2019,NORTHERN,9,2019_9,22
2019,NORTHERN,10,2019_10,23
2019,NORTHERN,11,2019_11,20
2019,NORTHERN,12,2019_12,17
2019,NORTHERN,13,2019_13,25
2019,NORTHERN,14,2019_14,17
2019,NORTHERN,15,2019_15,19
2019,NORTHERN,16,2019_16,16
2019,NORTHERN,17,2019_17,33
2019,NORTHERN,18,2019_18,17
2019,NORTHERN,19,2019_19,26
2019,NORTHERN,20,2019_20,19
2019,NORTHERN,21,2019_21,22
2019,NORTHERN,22,2019_22,21
2019,NORTHERN,23,2019_23,27
2019,NORTHERN,24,2019_24,10
2019,NORTHERN,25,2019_25,27
2019,NORTHERN,26,2019_26,22
2019,NORTHERN,27,2019_27,25
2019,NORTHERN,28,2019_28,31
2019,NORTHERN,29,2019_29,22
2019,NORTHERN,30,2019_30,18
2019,NORTHERN,31,2019_31,15
2019,NORTHERN,32,2019_32,23
2019,NORTHERN,33,2019_33,14
2019,NORTHERN,34,2019_34,13
2019,NORTHERN,35,2019_35,25
2019,NORTHERN,36,2019_36,28
2019,NORTHERN,37,2019_37,31
2019,NORTHERN,38,2019_38,21
2019,NORTHERN,39,2019_39,28
2019,NORTHERN,40,2019_40,20
2019,NORTHERN,41,2019_41,17
2019,NORTHERN,42,2019_42,25
2019,NORTHERN,43,2019_43,20
2019,NORTHERN,44,2019_44,28
2019,NORTHERN,45,2019_45,15
2019,NORTHERN,46,2019_46,21
2019,NORTHERN,47,2019_47,20
2019,NORTHERN,48,2019_48,19
2019,NORTHERN,49,2019_49,14
2019,NORTHERN,50,2019_50,13
2019,NORTHERN,51,2019_51,18
2019,NORTHERN,52,2019_52,8
2020,NORTHERN,1,2020_1,13
2020,NORTHERN,2,2020_2,25
2020,NORTHERN,3,2020_3,26
2020,NORTHERN,4,2020_4,12
2020,NORTHERN,5,2020_5,15
2020,NORTHERN,6,2020_6,10
2020,NORTHERN,7,2020_7,18
2020,NORTHERN,8,2020_8,11
2020,NORTHERN,9,2020_9,17
2020,NORTHERN,10,2020_10,20
2020,NORTHERN,11,2020_11,26
2020,NORTHERN,12,2020_12,35
2020,NORTHERN,13,2020_13,25
2020,NORTHERN,14,2020_14,14
2020,NORTHERN,15,2020_15,26
2020,NORTHERN,16,2020_16,9
2020,NORTHERN,17,2020_17,16
2020,NORTHERN,18,2020_18,20
2020,NORTHERN,19,2020_19,11
2020,NORTHERN,20,2020_20,29
2020,NORTHERN,21,2020_21,20
2020,NORTHERN,22,2020_22,18
2020,NORTHERN,23,2020_23,9
2014,CENTRAL,1,2014_1,17
2014,CENTRAL,2,2014_2,16
2014,CENTRAL,3,2014_3,41
2014,CENTRAL,4,2014_4,23
2014,CENTRAL,5,2014_5,27
2014,CENTRAL,6,2014_6,18
2014,CENTRAL,7,2014_7,11
2014,CENTRAL,8,2014_8,24
2014,CENTRAL,9,2014_9,27
2014,CENTRAL,10,2014_10,25
2014,CENTRAL,11,2014_11,21
2014,CENTRAL,12,2014_12,21
2014,CENTRAL,13,2014_13,23
2014,CENTRAL,14,2014_14,31
2014,CENTRAL,15,2014_15,36
2014,CENTRAL,16,2014_16,24
2014,CENTRAL,17,2014_17,28
2014,CENTRAL,18,2014_18,21
2014,CENTRAL,19,2014_19,31
2014,CENTRAL,20,2014_20,24
2014,CENTRAL,21,2014_21,29
2014,CENTRAL,22,2014_22,16
2014,CENTRAL,23,2014_23,21
2014,CENTRAL,24,2014_24,44
2014,CENTRAL,25,2014_25,26
2014,CENTRAL,26,2014_26,22
2014,CENTRAL,27,2014_27,27
2014,CENTRAL,28,2014_28,19
2014,CENTRAL,29,2014_29,21
2014,CENTRAL,30,2014_30,23
2014,CENTRAL,31,2014_31,26
2014,CENTRAL,32,2014_32,25
2014,CENTRAL,33,2014_33,22
2014,CENTRAL,34,2014_34,15
2014,CENTRAL,35,2014_35,26
2014,CENTRAL,36,2014_36,21
2014,CENTRAL,37,2014_37,16
2014,CENTRAL,38,2014_38,25
2014,CENTRAL,39,2014_39,13
2014,CENTRAL,40,2014_40,28
2014,CENTRAL,41,2014_41,21
2014,CENTRAL,42,2014_42,21
2014,CENTRAL,43,2014_43,28
2014,CENTRAL,44,2014_44,29
2014,CENTRAL,45,2014_45,20
2014,CENTRAL,46,2014_46,13
2014,CENTRAL,47,2014_47,21
2014,CENTRAL,48,2014_48,15
2014,CENTRAL,49,2014_49,21
2014,CENTRAL,50,2014_50,18
2014,CENTRAL,51,2014_51,22
2014,CENTRAL,52,2014_52,20
2015,CENTRAL,1,2015_1,12
2015,CENTRAL,2,2015_2,12
2015,CENTRAL,3,2015_3,17
2015,CENTRAL,4,2015_4,24
2015,CENTRAL,5,2015_5,18
2015,CENTRAL,6,2015_6,13
2015,CENTRAL,7,2015_7,17
2015,CENTRAL,8,2015_8,13
2015,CENTRAL,9,2015_9,17
2015,CENTRAL,10,2015_10,24
2015,CENTRAL,11,2015_11,21
2015,CENTRAL,12,2015_12,22
2015,CENTRAL,13,2015_13,31
2015,CENTRAL,14,2015_14,19
2015,CENTRAL,15,2015_15,21
2015,CENTRAL,16,2015_16,17
2015,CENTRAL,17,2015_17,26
2015,CENTRAL,18,2015_18,18
2015,CENTRAL,19,2015_19,25
2015,CENTRAL,20,2015_20,22
2015,CENTRAL,21,2015_21,33
2015,CENTRAL,22,2015_22,36
2015,CENTRAL,23,2015_23,21
2015,CENTRAL,24,2015_24,27
2015,CENTRAL,25,2015_25,25
2015,CENTRAL,26,2015_26,27
2015,CENTRAL,27,2015_27,24
2015,CENTRAL,28,2015_28,28
2015,CENTRAL,29,2015_29,34
2015,CENTRAL,30,2015_30,28
2015,CENTRAL,31,2015_31,28
2015,CENTRAL,32,2015_32,28
2015,CENTRAL,33,2015_33,30
2015,CENTRAL,34,2015_34,18
2015,CENTRAL,35,2015_35,23
2015,CENTRAL,36,2015_36,26
2015,CENTRAL,37,2015_37,18
2015,CENTRAL,38,2015_38,26
2015,CENTRAL,39,2015_39,11
2015,CENTRAL,40,2015_40,17
2015,CENTRAL,41,2015_41,33
2015,CENTRAL,42,2015_42,21
2015,CENTRAL,43,2015_43,23
2015,CENTRAL,44,2015_44,26
2015,CENTRAL,45,2015_45,18
2015,CENTRAL,46,2015_46,21
2015,CENTRAL,47,2015_47,22
2015,CENTRAL,48,2015_48,37
2015,CENTRAL,49,2015_49,24
2015,CENTRAL,50,2015_50,20
2015,CENTRAL,51,2015_51,27
2015,CENTRAL,52,2015_52,13
2015,CENTRAL,53,2015_53,11
2016,CENTRAL,1,2016_1,20
2016,CENTRAL,2,2016_2,29
2016,CENTRAL,3,2016_3,17
2016,CENTRAL,4,2016_4,27
2016,CENTRAL,5,2016_5,26
2016,CENTRAL,6,2016_6,32
2016,CENTRAL,7,2016_7,26
2016,CENTRAL,8,2016_8,27
2016,CENTRAL,9,2016_9,27
2016,CENTRAL,10,2016_10,35
2016,CENTRAL,11,2016_11,21
2016,CENTRAL,12,2016_12,32
2016,CENTRAL,13,2016_13,24
2016,CENTRAL,14,2016_14,24
2016,CENTRAL,15,2016_15,29
2016,CENTRAL,16,2016_16,26
2016,CENTRAL,17,2016_17,26
2016,CENTRAL,18,2016_18,17
2016,CENTRAL,19,2016_19,23
2016,CENTRAL,20,2016_20,37
2016,CENTRAL,21,2016_21,37
2016,CENTRAL,22,2016_22,28
2016,CENTRAL,23,2016_23,24
2016,CENTRAL,24,2016_24,18
2016,CENTRAL,25,2016_25,24
2016,CENTRAL,26,2016_26,24
2016,CENTRAL,27,2016_27,14
2016,CENTRAL,28,2016_28,18
2016,CENTRAL,29,2016_29,26
2016,CENTRAL,30,2016_30,27
2016,CENTRAL,31,2016_31,22
2016,CENTRAL,32,2016_32,40
2016,CENTRAL,33,2016_33,29
2016,CENTRAL,34,2016_34,22
2016,CENTRAL,35,2016_35,27
2016,CENTRAL,36,2016_36,29
2016,CENTRAL,37,2016_37,31
2016,CENTRAL,38,2016_38,41
2016,CENTRAL,39,2016_39,31
2016,CENTRAL,40,2016_40,31
2016,CENTRAL,41,2016_41,38
2016,CENTRAL,42,2016_42,36
2016,CENTRAL,43,2016_43,28
2016,CENTRAL,44,2016_44,32
2016,CENTRAL,45,2016_45,16
2016,CENTRAL,46,2016_46,41
2016,CENTRAL,47,2016_47,17
2016,CENTRAL,48,2016_48,35
2016,CENTRAL,49,2016_49,25
2016,CENTRAL,50,2016_50,19
2016,CENTRAL,51,2016_51,30
2016,CENTRAL,52,2016_52,24
2017,CENTRAL,1,2017_1,21
2017,CENTRAL,2,2017_2,29
2017,CENTRAL,3,2017_3,20
2017,CENTRAL,4,2017_4,35
2017,CENTRAL,5,2017_5,29
2017,CENTRAL,6,2017_6,25
2017,CENTRAL,7,2017_7,33
2017,CENTRAL,8,2017_8,34
2017,CENTRAL,9,2017_9,17
2017,CENTRAL,10,2017_10,31
2017,CENTRAL,11,2017_11,16
2017,CENTRAL,12,2017_12,31
2017,CENTRAL,13,2017_13,20
2017,CENTRAL,14,2017_14,41
2017,CENTRAL,15,2017_15,39
2017,CENTRAL,16,2017_16,27
2017,CENTRAL,17,2017_17,27
2017,CENTRAL,18,2017_18,28
2017,CENTRAL,19,2017_19,22
2017,CENTRAL,20,2017_20,31
2017,CENTRAL,21,2017_21,35
2017,CENTRAL,22,2017_22,28
2017,CENTRAL,23,2017_23,34
2017,CENTRAL,24,2017_24,27
2017,CENTRAL,25,2017_25,32
2017,CENTRAL,26,2017_26,22
2017,CENTRAL,27,2017_27,30
2017,CENTRAL,28,2017_28,31
2017,CENTRAL,29,2017_29,38
2017,CENTRAL,30,2017_30,35
2017,CENTRAL,31,2017_31,26
2017,CENTRAL,32,2017_32,30
2017,CENTRAL,33,2017_33,21
2017,CENTRAL,34,2017_34,34
2017,CENTRAL,35,2017_35,25
2017,CENTRAL,36,2017_36,25
2017,CENTRAL,37,2017_37,29
2017,CENTRAL,38,2017_38,34
2017,CENTRAL,39,2017_39,28
2017,CENTRAL,40,2017_40,45
2017,CENTRAL,41,2017_41,33
2017,CENTRAL,42,2017_42,31
2017,CENTRAL,43,2017_43,43
2017,CENTRAL,44,2017_44,19
2017,CENTRAL,45,2017_45,22
2017,CENTRAL,46,2017_46,29
2017,CENTRAL,47,2017_47,25
2017,CENTRAL,48,2017_48,19
2017,CENTRAL,49,2017_49,23
2017,CENTRAL,50,2017_50,17
2017,CENTRAL,51,2017_51,27
2017,CENTRAL,52,2017_52,25
2018,CENTRAL,1,2018_1,20
2018,CENTRAL,2,2018_2,18
2018,CENTRAL,3,2018_3,31
2018,CENTRAL,4,2018_4,36
2018,CENTRAL,5,2018_5,23
2018,CENTRAL,6,2018_6,19
2018,CENTRAL,7,2018_7,12
2018,CENTRAL,8,2018_8,26
2018,CENTRAL,9,2018_9,34
2018,CENTRAL,10,2018_10,17
2018,CENTRAL,11,2018_11,29
2018,CENTRAL,12,2018_12,18
2018,CENTRAL,13,2018_13,36
2018,CENTRAL,14,2018_14,27
2018,CENTRAL,15,2018_15,34
2018,CENTRAL,16,2018_16,36
2018,CENTRAL,17,2018_17,32
2018,CENTRAL,18,2018_18,31
2018,CENTRAL,19,2018_19,39
2018,CENTRAL,20,2018_20,31
2018,CENTRAL,21,2018_21,31
2018,CENTRAL,22,2018_22,34
2018,CENTRAL,23,2018_23,36
2018,CENTRAL,24,2018_24,28
2018,CENTRAL,25,2018_25,32
2018,CENTRAL,26,2018_26,34
2018,CENTRAL,27,2018_27,35
2018,CENTRAL,28,2018_28,34
2018,CENTRAL,29,2018_29,40
2018,CENTRAL,30,2018_30,48
2018,CENTRAL,31,2018_31,41
2018,CENTRAL,32,2018_32,32
2018,CENTRAL,33,2018_33,30
2018,CENTRAL,34,2018_34,50
2018,CENTRAL,35,2018_35,33
2018,CENTRAL,36,2018_36,39
2018,CENTRAL,37,2018_37,47
2018,CENTRAL,38,2018_38,23
2018,CENTRAL,39,2018_39,43
2018,CENTRAL,40,2018_40,43
2018,CENTRAL,41,2018_41,37
2018,CENTRAL,42,2018_42,29
2018,CENTRAL,43,2018_43,30
2018,CENTRAL,44,2018_44,32
2018,CENTRAL,45,2018_45,29
2018,CENTRAL,46,2018_46,32
2018,CENTRAL,47,2018_47,26
2018,CENTRAL,48,2018_48,35
2018,CENTRAL,49,2018_49,30
2018,CENTRAL,50,2018_50,31
2018,CENTRAL,51,2018_51,32
2018,CENTRAL,52,2018_52,27
2019,CENTRAL,1,2019_1,39
2019,CENTRAL,2,2019_2,25
2019,CENTRAL,3,2019_3,32
2019,CENTRAL,4,2019_4,37
2019,CENTRAL,5,2019_5,13
2019,CENTRAL,6,2019_6,33
2019,CENTRAL,7,2019_7,27
2019,CENTRAL,8,2019_8,24
2019,CENTRAL,9,2019_9,18
2019,CENTRAL,10,2019_10,23
2019,CENTRAL,11,2019_11,24
2019,CENTRAL,12,2019_12,36
2019,CENTRAL,13,2019_13,43
2019,CENTRAL,14,2019_14,26
2019,CENTRAL,15,2019_15,47
2019,CENTRAL,16,2019_16,38
2019,CENTRAL,17,2019_17,34
2019,CENTRAL,18,2019_18,31
2019,CENTRAL,19,2019_19,35
2019,CENTRAL,20,2019_20,46
2019,CENTRAL,21,2019_21,41
2019,CENTRAL,22,2019_22,19
2019,CENTRAL,23,2019_23,35
2019,CENTRAL,24,2019_24,37
2019,CENTRAL,25,2019_25,46
2019,CENTRAL,26,2019_26,30
2019,CENTRAL,27,2019_27,38
2019,CENTRAL,28,2019_28,28
2019,CENTRAL,29,2019_29,23
2019,CENTRAL,30,2019_30,29
2019,CENTRAL,31,2019_31,32
2019,CENTRAL,32,2019_32,32
2019,CENTRAL,33,2019_33,37
2019,CENTRAL,34,2019_34,33
2019,CENTRAL,35,2019_35,30
2019,CENTRAL,36,2019_36,39
2019,CENTRAL,37,2019_37,43
2019,CENTRAL,38,2019_38,35
2019,CENTRAL,39,2019_39,34
2019,CENTRAL,40,2019_40,40
2019,CENTRAL,41,2019_41,26
2019,CENTRAL,42,2019_42,27
2019,CENTRAL,43,2019_43,29
2019,CENTRAL,44,2019_44,37
2019,CENTRAL,45,2019_45,28
2019,CENTRAL,46,2019_46,32
2019,CENTRAL,47,2019_47,30
2019,CENTRAL,48,2019_48,17
2019,CENTRAL,49,2019_49,24
2019,CENTRAL,50,2019_50,36
2019,CENTRAL,51,2019_51,23
2019,CENTRAL,52,2019_52,23
2020,CENTRAL,1,2020_1,16
2020,CENTRAL,2,2020_2,23
2020,CENTRAL,3,2020_3,27
2020,CENTRAL,4,2020_4,20
2020,CENTRAL,5,2020_5,25
2020,CENTRAL,6,2020_6,22
2020,CENTRAL,7,2020_7,30
2020,CENTRAL,8,2020_8,25
2020,CENTRAL,9,2020_9,14
2020,CENTRAL,10,2020_10,35
2020,CENTRAL,11,2020_11,26
2020,CENTRAL,12,2020_12,31
2020,CENTRAL,13,2020_13,27
2020,CENTRAL,14,2020_14,18
2020,CENTRAL,15,2020_15,20
2020,CENTRAL,16,2020_16,18
2020,CENTRAL,17,2020_17,25
2020,CENTRAL,18,2020_18,22
2020,CENTRAL,19,2020_19,27
2020,CENTRAL,20,2020_20,17
2020,CENTRAL,21,2020_21,26
2020,CENTRAL,22,2020_22,38
2020,CENTRAL,23,2020_23,10
2014,SOUTHWEST,1,2014_1,21
2014,SOUTHWEST,2,2014_2,18
2014,SOUTHWEST,3,2014_3,15
2014,SOUTHWEST,4,2014_4,14
2014,SOUTHWEST,5,2014_5,16
2014,SOUTHWEST,6,2014_6,12
2014,SOUTHWEST,7,2014_7,13
2014,SOUTHWEST,8,2014_8,14
2014,SOUTHWEST,9,2014_9,19
2014,SOUTHWEST,10,2014_10,20
2014,SOUTHWEST,11,2014_11,17
2014,SOUTHWEST,12,2014_12,18
2014,SOUTHWEST,13,2014_13,27
2014,SOUTHWEST,14,2014_14,23
2014,SOUTHWEST,15,2014_15,22
2014,SOUTHWEST,16,2014_16,19
2014,SOUTHWEST,17,2014_17,21
2014,SOUTHWEST,18,2014_18,17
2014,SOUTHWEST,19,2014_19,20
2014,SOUTHWEST,20,2014_20,15
2014,SOUTHWEST,21,2014_21,18
2014,SOUTHWEST,22,2014_22,17
2014,SOUTHWEST,23,2014_23,31
2014,SOUTHWEST,24,2014_24,15
2014,SOUTHWEST,25,2014_25,18
2014,SOUTHWEST,26,2014_26,17
2014,SOUTHWEST,27,2014_27,25
2014,SOUTHWEST,28,2014_28,21
2014,SOUTHWEST,29,2014_29,23
2014,SOUTHWEST,30,2014_30,35
2014,SOUTHWEST,31,2014_31,22
2014,SOUTHWEST,32,2014_32,13
2014,SOUTHWEST,33,2014_33,24
2014,SOUTHWEST,34,2014_34,11
2014,SOUTHWEST,35,2014_35,30
2014,SOUTHWEST,36,2014_36,23
2014,SOUTHWEST,37,2014_37,23
2014,SOUTHWEST,38,2014_38,18
2014,SOUTHWEST,39,2014_39,18
2014,SOUTHWEST,40,2014_40,26
2014,SOUTHWEST,41,2014_41,17
2014,SOUTHWEST,42,2014_42,14
2014,SOUTHWEST,43,2014_43,29
2014,SOUTHWEST,44,2014_44,15
2014,SOUTHWEST,45,2014_45,19
2014,SOUTHWEST,46,2014_46,24
2014,SOUTHWEST,47,2014_47,23
2014,SOUTHWEST,48,2014_48,16
2014,SOUTHWEST,49,2014_49,15
2014,SOUTHWEST,50,2014_50,21
2014,SOUTHWEST,51,2014_51,18
2014,SOUTHWEST,52,2014_52,15
2015,SOUTHWEST,1,2015_1,6
2015,SOUTHWEST,2,2015_2,15
2015,SOUTHWEST,3,2015_3,12
2015,SOUTHWEST,4,2015_4,16
